Date,Open,High,Low,Close,Adj Close,Volume
1985-01-01,0.000000,0.925926,0.722222,0.907407,0.519302,4530600
1985-02-01,0.000000,0.925926,0.870370,0.870370,0.498107,3855600
1985-03-01,0.000000,0.907407,0.851852,0.861111,0.492808,2631150
1985-04-01,0.000000,0.870370,0.805556,0.814815,0.466313,240300
1985-05-01,0.000000,0.833333,0.740741,0.768519,0.439818,1553850
1985-06-01,0.768519,0.962963,0.759259,0.962963,0.551097,958500
1985-07-01,0.000000,0.962963,0.759259,0.759259,0.434518,411750
1985-08-01,0.000000,0.851852,0.750000,0.814815,0.466313,645300
1985-09-01,0.000000,0.870370,0.796296,0.851852,0.487509,429300
1985-10-01,0.000000,0.870370,0.833333,0.851852,0.487509,1779300
1985-11-01,0.000000,0.962963,0.851852,0.944444,0.540498,2367900
1985-12-01,0.000000,1.055556,0.944444,1.055556,0.604087,816750
1986-01-01,0.000000,1.185185,1.018519,1.185185,0.678273,761400
1986-02-01,1.185185,1.574074,1.129630,1.555556,0.890233,3078000
1986-03-01,0.000000,1.666667,1.444444,1.592593,0.911430,627750
1986-04-01,0.000000,1.916667,1.611111,1.833333,1.049204,1623600
1986-05-01,0.000000,2.055556,1.833333,1.972222,1.128688,790200
1986-06-01,0.000000,2.027778,1.833333,1.833333,1.049204,1762200
1986-07-01,0.000000,2.055556,1.722222,1.777778,1.017409,8585100
1986-08-01,0.000000,1.777778,1.472222,1.750000,1.001512,2924100
1986-09-01,0.000000,1.805556,1.333333,1.513889,0.866388,1280700
1986-10-01,0.000000,1.694444,1.541667,1.583333,0.906130,937800
1986-11-01,0.000000,1.652778,1.402778,1.597222,0.914078,965700
1986-12-01,0.000000,1.805556,1.555556,1.680556,0.961770,1070100
1987-01-01,0.000000,2.013889,1.722222,1.902778,1.088946,1463400
1987-02-01,0.000000,2.416667,1.930556,2.291667,1.311504,2695500
1987-03-01,0.000000,2.680556,2.236111,2.527778,1.446629,2097000
1987-04-01,0.000000,2.513889,2.236111,2.277778,1.303556,1041300
1987-05-01,0.000000,2.277778,2.097222,2.236111,1.279710,1231200
1987-06-01,0.000000,2.333333,2.166667,2.277778,1.303556,961200
1987-07-01,0.000000,2.388889,2.263889,2.388889,1.367144,500400
1987-08-01,0.000000,2.416667,2.319444,2.375000,1.359195,532800
1987-09-01,0.000000,2.569444,2.152778,2.569444,1.470474,922500
1987-10-01,0.000000,2.541667,1.250000,1.472222,0.843769,4794300
1987-11-01,0.000000,1.527778,1.152778,1.152778,0.660688,664200
1987-12-01,0.000000,1.263889,1.111111,1.250000,0.716408,665100
1988-01-01,1.250000,1.388889,1.166667,1.222222,0.702569,672300
1988-02-01,1.222222,1.277778,1.152778,1.250000,0.718536,452700
1988-03-01,1.222222,1.388889,1.111111,1.305556,0.750472,2330100
1988-04-01,1.277778,1.388889,1.263889,1.388889,0.800375,1050300
1988-05-01,1.388889,1.416667,1.263889,1.263889,0.728341,634500
1988-06-01,1.263889,1.416667,1.263889,1.361111,0.784368,590400
1988-07-01,1.375000,1.555556,1.347222,1.527778,0.882509,470700
1988-08-01,1.555556,1.638889,1.500000,1.500000,0.866464,470700
1988-09-01,1.500000,1.555556,1.402778,1.430556,0.826350,580500
1988-10-01,1.416667,1.430556,1.305556,1.361111,0.788054,1499400
1988-11-01,1.333333,1.333333,1.166667,1.263889,0.731764,2127600
1988-12-01,1.250000,1.472222,1.250000,1.472222,0.852385,1111500
1989-01-01,1.458333,1.555556,1.444444,1.500000,0.870644,894600
1989-02-01,1.500000,1.500000,1.291667,1.305556,0.757783,362700
1989-03-01,1.333333,1.375000,1.277778,1.319444,0.765844,948600
1989-04-01,1.319444,1.333333,1.277778,1.277778,0.743499,487800
1989-05-01,1.263889,1.333333,1.250000,1.250000,0.727336,501300
1989-06-01,1.250000,1.250000,1.138889,1.166667,0.678847,654300
1989-07-01,1.166667,1.319444,1.166667,1.319444,0.769891,230400
1989-08-01,1.333333,1.375000,1.222222,1.236111,0.721267,382500
1989-09-01,1.236111,1.250000,1.194444,1.250000,0.729371,288000
1989-10-01,1.236111,1.236111,1.055556,1.055556,0.617579,413100
1989-11-01,1.055556,1.125000,1.055556,1.083333,0.633831,199800
1989-12-01,1.083333,1.152778,1.083333,1.138889,0.666335,212400
1990-01-01,1.152778,1.208333,1.125000,1.125000,0.660165,82800
1990-02-01,1.138889,1.152778,1.069444,1.069444,0.627564,143100
1990-03-01,1.055556,1.083333,1.000000,1.041667,0.611264,366300
1990-04-01,1.041667,1.083333,1.013889,1.083333,0.637782,129600
1990-05-01,1.083333,1.083333,0.986111,1.000000,0.588722,297000
1990-06-01,1.000000,1.041667,1.000000,1.013889,0.596899,1559700
1990-07-01,1.013889,1.027778,1.000000,1.000000,0.590664,52200
1990-08-01,1.000000,1.000000,0.944444,0.944444,0.557849,153900
1990-09-01,0.944444,0.944444,0.833333,0.847222,0.500423,84600
1990-10-01,0.847222,0.888889,0.763889,0.763889,0.452955,216000
1990-11-01,0.763889,0.819444,0.750000,0.819444,0.485897,414000
1990-12-01,0.805556,1.111111,0.805556,1.111111,0.658843,302400
1991-01-01,1.111111,1.208333,1.069444,1.194444,0.710442,493200
1991-02-01,1.208333,1.250000,1.111111,1.138889,0.677399,397800
1991-03-01,1.138889,1.180556,1.069444,1.069444,0.636093,343800
1991-04-01,1.069444,1.180556,1.069444,1.125000,0.671151,145800
1991-05-01,1.125000,1.319444,1.055556,1.305556,0.778867,531900
1991-06-01,1.305556,1.305556,1.250000,1.250000,0.745723,90900
1991-07-01,1.250000,1.277778,1.236111,1.263889,0.756003,40500
1991-08-01,1.236111,1.236111,1.166667,1.180556,0.706157,490500
1991-09-01,1.180556,1.305556,1.180556,1.305556,0.780926,392400
1991-10-01,1.305556,1.958333,1.305556,1.750000,1.049511,1492200
1991-11-01,1.750000,1.916667,1.750000,1.916667,1.149464,1931400
1991-12-01,1.972222,2.513889,1.958333,2.472222,1.482641,2690100
1992-01-01,2.444444,2.444444,2.208333,2.250000,1.351477,1048500
1992-02-01,2.250000,3.222222,2.250000,3.055556,1.835338,1274400
1992-03-01,3.083333,3.250000,2.555556,2.875000,1.726886,3142800
1992-04-01,2.888889,3.138889,2.680556,2.750000,1.653552,2605500
1992-05-01,2.722222,2.986111,2.479167,2.666667,1.603446,2573400
1992-06-01,2.687500,2.687500,2.250000,2.416667,1.453122,1810800
1992-07-01,2.395833,2.645833,2.062500,2.354167,1.418265,4761000
1992-08-01,2.312500,2.458333,2.041667,2.041667,1.229999,2253000
1992-09-01,2.041667,2.479167,2.041667,2.375000,1.430815,3078000
1992-10-01,2.395833,2.458333,2.229167,2.458333,1.484413,2220000
1992-11-01,2.479167,3.166667,2.479167,3.145833,1.899544,2412000
1992-12-01,3.187500,4.645833,3.145833,4.187500,2.528533,7680600
1993-01-01,4.166667,4.583333,3.666667,4.416667,2.669977,4039800
1993-02-01,4.458333,4.770833,3.937500,4.166667,2.518847,3642600
1993-03-01,4.187500,4.583333,3.333333,3.416667,2.065454,2619000
1993-04-01,3.437500,3.729167,3.000000,3.229167,1.954277,4944000
1993-05-01,3.250000,3.437500,2.750000,2.854167,1.727329,3662400
1993-06-01,2.812500,2.916667,2.500000,2.729167,1.651679,4762800
1993-07-01,2.750000,3.166667,2.750000,2.916667,1.768297,1224600
1993-08-01,2.937500,3.458333,2.770833,2.791667,1.692514,1536000
1993-09-01,2.833333,3.520833,2.833333,3.125000,1.894604,2048400
1993-10-01,3.145833,3.375000,3.041667,3.375000,2.049170,1272600
1993-11-01,3.354167,3.895833,3.291667,3.895833,2.365401,2313600
1993-12-01,3.875000,4.312500,3.875000,4.291667,2.605736,2860800
1994-01-01,4.291667,4.458333,4.166667,4.312500,2.621563,2476800
1994-02-01,4.291667,4.645833,4.083333,4.645833,2.824194,2565600
1994-03-01,4.645833,5.062500,3.895833,4.125000,2.507582,3715800
1994-04-01,4.083333,4.666667,4.000000,4.416667,2.687666,1354800
1994-05-01,4.437500,4.479167,3.916667,4.083333,2.484823,1120800
1994-06-01,4.083333,4.104167,3.333333,3.333333,2.028427,1740600
1994-07-01,3.375000,3.833333,3.187500,3.666667,2.234443,2191800
1994-08-01,3.666667,3.875000,3.208333,3.479167,2.120183,2251200
1994-09-01,3.479167,3.833333,3.375000,3.708333,2.259834,1878600
1994-10-01,3.729167,3.729167,3.333333,3.416667,2.084890,1417800
1994-11-01,3.375000,3.375000,3.187500,3.312500,2.021327,1747200
1994-12-01,3.312500,3.354167,3.125000,3.250000,1.983189,1784400
1995-01-01,3.333333,3.354167,3.125000,3.166667,1.935394,1665600
1995-02-01,3.145833,3.541667,3.145833,3.500000,2.139119,1499400
1995-03-01,3.541667,3.625000,3.208333,3.291667,2.011789,1495200
1995-04-01,3.333333,3.500000,3.312500,3.479167,2.129503,1089000
1995-05-01,3.437500,3.479167,3.270833,3.312500,2.027490,1698600
1995-06-01,3.333333,3.395833,3.125000,3.291667,2.014738,777000
1995-07-01,3.270833,3.312500,3.125000,3.145833,1.928446,727200
1995-08-01,3.145833,3.187500,2.916667,3.020833,1.851818,1613400
1995-09-01,3.000000,3.333333,2.979167,3.062500,1.877360,1140000
1995-10-01,3.062500,3.104167,2.625000,2.645833,1.624502,2271000
1995-11-01,2.666667,2.875000,2.645833,2.770833,1.701250,1641600
1995-12-01,2.791667,3.375000,2.791667,3.229167,1.982660,1477800
1996-01-01,3.250000,3.354167,3.000000,3.020833,1.857568,758400
1996-02-01,3.062500,3.125000,2.812500,2.916667,1.793514,1392600
1996-03-01,2.937500,3.145833,2.708333,3.125000,1.921622,2556600
1996-04-01,3.083333,3.312500,2.979167,3.208333,1.976431,1293600
1996-05-01,3.229167,3.645833,3.083333,3.625000,2.233111,1816200
1996-06-01,3.666667,3.791667,3.250000,3.416667,2.104771,714000
1996-07-01,3.458333,3.458333,3.020833,3.145833,1.940720,544200
1996-08-01,3.166667,3.666667,3.125000,3.479167,2.146359,725400
1996-09-01,3.437500,4.041667,3.437500,3.979167,2.454817,1980600
1996-10-01,4.020833,4.333333,3.895833,4.166667,2.573847,3020400
1996-11-01,4.208333,4.250000,3.937500,3.979167,2.458023,1474200
1996-12-01,3.916667,4.375000,3.708333,4.208333,2.599585,1845600
1997-01-01,4.208333,4.291667,4.020833,4.145833,2.564008,950400
1997-02-01,4.145833,4.333333,3.916667,4.291667,2.654199,660000
1997-03-01,4.270833,4.333333,3.854167,3.895833,2.409394,820200
