Date,Open,High,Low,Close,Adj Close,Volume
2018-02-01,21.080000,21.330000,18.490000,19.549999,14.131643,98085400
2018-03-01,19.549999,19.750000,17.855000,18.320000,13.242542,73083600
2018-04-01,18.350000,18.420000,17.580000,18.180000,13.256121,40566100
2018-05-01,18.100000,20.049999,17.790001,19.370001,14.123818,77577600
2018-06-01,19.660000,21.090000,19.475000,20.639999,15.049849,90218000
2018-07-01,20.570000,21.250000,20.240000,20.350000,15.028507,32384400
2018-08-01,20.290001,21.010000,19.299999,20.910000,15.442072,41888500
2018-09-01,20.850000,21.809999,20.725000,21.620001,15.966406,75531600
2018-10-01,21.650000,22.150000,20.430000,21.590000,16.164995,68585200
2018-11-01,21.570000,22.370001,21.010000,21.770000,16.299770,159672800
2018-12-01,21.860001,22.070000,17.639999,18.780001,14.061082,85435400
2019-01-01,18.610001,21.610001,18.330000,21.530001,16.373739,78028300
2019-02-01,21.559999,21.809999,21.080000,21.309999,16.206425,64873800
2019-03-01,21.309999,22.139999,20.850000,21.879999,16.639917,59240700
2019-04-01,21.889999,22.850000,21.514999,22.799999,17.570011,58365200
2019-05-01,22.850000,23.014999,21.780001,22.180000,17.092234,61798100
2019-06-01,22.230000,23.270000,21.400000,22.040001,16.984346,114626700
2019-07-01,22.309999,22.740000,20.980000,21.340000,16.667351,134665300
2019-08-01,21.389999,22.209999,20.474001,22.160000,17.307802,76905800
2019-09-01,22.080000,23.059999,21.612000,22.650000,17.690512,77950600
2019-10-01,22.629999,24.010000,22.370001,23.549999,18.634464,99298300
2019-11-01,23.790001,24.940001,23.740000,24.730000,19.568161,104341600
2019-12-01,24.670000,25.549999,24.139999,25.549999,20.217005,73192600
2020-01-01,25.620001,27.129999,24.709999,26.799999,21.459867,72341100
2020-02-01,26.780001,28.750000,23.610001,25.059999,20.066580,96095300
2020-03-01,25.170000,25.655001,9.850000,16.639999,13.324335,181840800
2020-04-01,15.740000,18.350000,13.340000,17.420000,14.211802,116747800
2020-05-01,17.129999,20.540001,13.970000,19.620001,16.006638,92695500
2020-06-01,19.540001,23.980000,19.490000,20.190001,16.471661,165217400
2020-07-01,20.340000,22.299999,19.320000,21.709999,17.979212,96842600
2020-08-01,21.700001,23.660000,21.400000,22.340000,18.500948,74772300
2020-09-01,22.180000,26.055000,22.040001,23.370001,19.353949,120917700
2020-10-01,23.629999,24.430000,22.129999,22.950001,19.268995,80632400
2020-11-01,23.100000,26.870001,23.020000,25.290001,21.233675,102791600
2020-12-01,25.459999,26.730000,25.000000,25.500000,21.409992,75446300
2021-01-01,25.520000,26.745001,24.510000,25.280001,21.501366,109123000
2021-02-01,25.340000,28.750000,25.219999,28.500000,24.240065,94940800
2021-03-01,29.180000,29.870001,26.410000,28.240000,24.018929,148882300
2021-04-01,28.670000,31.879999,28.309999,31.700001,27.285065,113090600
2021-05-01,31.420000,32.290001,29.590000,31.129999,26.794449,85962900
2021-06-01,31.430000,33.349998,30.910000,31.020000,26.699766,89230900
2021-07-01,30.990000,32.290001,30.059999,31.190001,27.126715,71186800
2021-08-01,31.420000,31.770000,28.959999,30.910000,26.883190,123033800
2021-09-01,31.059999,32.110001,28.400000,28.410000,24.708878,207836000
2021-10-01,28.500000,30.510000,28.430000,29.350000,25.837717,103490500
2021-11-01,29.350000,30.070000,27.129999,27.200001,23.945005,117587700
2021-12-01,27.570000,30.360001,26.680000,30.110001,26.506769,121904700
2022-01-01,30.200001,30.360001,26.230000,28.620001,25.516375,115762200
2022-02-01,28.790001,29.059999,26.459999,27.959999,24.927944,154231700
2022-03-01,28.080000,29.205000,26.545000,28.459999,25.373726,205064200
2022-04-01,28.600000,30.969999,27.610001,29.809999,26.928440,238775300
2022-05-01,29.959999,31.030001,26.419001,30.850000,27.867910,252236500
2022-06-01,31.020000,33.950001,27.750000,29.790001,26.910376,564741900
2022-07-01,29.690001,34.400002,29.620001,34.189999,31.261955,137255400
2022-08-01,34.029999,35.689999,32.825001,32.990002,30.164724,138276100
2022-09-01,32.799999,34.160000,29.350000,29.850000,27.293633,131940600
2022-10-01,30.260000,32.195000,29.290001,32.020000,29.628157,113021500
2022-11-01,32.259998,34.250000,30.879999,34.200001,31.645313,137339200
2022-12-01,34.389999,34.919998,31.370001,32.400002,29.979773,122517900
2023-01-01,32.549999,34.334999,31.334999,34.180000,32.003666,132034400
2023-02-01,34.130001,35.070000,33.040001,33.529999,31.395046,99175400
2023-03-01,33.450001,34.340000,29.650000,32.619999,30.542994,170759900
2023-04-01,32.689999,33.939999,32.000000,33.939999,32.176945,84955500
2023-05-01,33.709999,34.049999,30.270000,30.930000,29.323303,109263700
2023-06-01,31.020000,32.900002,30.500000,31.430000,29.797329,107325900
2023-07-01,31.280001,33.400002,30.440001,31.480000,30.214003,110808800
2023-08-01,31.450001,31.700001,29.459999,30.840000,29.599743,88769500
2023-09-01,31.010000,31.600000,28.844999,29.100000,27.929718,97136700
2023-10-01,28.969999,29.615000,26.625000,27.900000,27.141439,139108500
2023-11-01,27.950001,29.945000,27.629999,29.889999,29.077335,140164200
2023-12-01,29.809999,32.189999,29.799999,31.879999,31.013229,137041700
2024-01-01,31.790001,32.680000,29.879999,30.120001,29.688528,124928800
2024-02-01,30.110001,31.070000,28.915001,29.930000,29.501249,126075900
2024-03-01,29.809999,29.830000,28.260000,28.820000,28.407148,110762100
