Date,Open,High,Low,Close,Adj Close,Volume
1986-10-01,0.000000,5.800849,4.309202,5.800849,4.799855,898854
1986-11-01,0.000000,6.712411,5.800849,6.132326,5.074133,489175
1986-12-01,0.000000,6.298064,5.552241,5.552241,4.594147,462325
1987-01-01,0.000000,6.878149,5.717979,6.795280,5.622686,804732
1987-02-01,0.000000,8.949881,6.132326,8.121188,6.719798,2308154
1987-03-01,0.000000,8.452665,7.872580,8.121188,6.719798,727198
1987-04-01,0.000000,8.286927,7.458234,7.872580,6.514088,1971178
1987-05-01,0.000000,8.949881,7.623972,8.452665,6.994074,2119302
1987-06-01,0.000000,9.944312,8.369796,9.281358,7.679768,667769
1987-07-01,0.000000,10.773005,9.198488,10.607266,8.776877,795832
1987-08-01,0.000000,11.270220,10.358658,11.104482,9.188293,1731192
1987-09-01,0.000000,11.104482,10.524397,10.607266,8.776877,466244
1987-10-01,0.000000,10.607266,5.635110,7.706842,6.376949,1289984
1987-11-01,0.000000,9.115619,6.712411,7.126757,5.896965,2030610
1987-12-01,0.000000,8.784142,6.878149,8.286927,6.856936,836862
1988-01-01,0.000000,9.198488,7.789711,8.204057,6.788365,596267
1988-02-01,0.000000,8.121188,7.126757,7.706842,6.376949,988453
1988-03-01,0.000000,8.784142,7.623972,7.955449,6.582658,804882
1988-04-01,0.000000,8.204057,6.215195,6.795280,5.622686,2509374
1988-05-01,0.000000,7.209626,6.049456,6.215195,5.142701,3248189
1988-06-01,0.000000,6.463803,5.469372,6.215195,5.142701,3573249
1988-07-01,0.000000,6.878149,5.883718,6.132326,5.074133,1474159
1988-08-01,0.000000,6.215195,5.220764,6.049456,5.005562,1036120
1988-09-01,0.000000,7.043888,5.800849,6.961018,5.759827,648913
1988-10-01,0.000000,7.541103,6.878149,6.961018,5.759827,682250
1988-11-01,0.000000,7.209626,5.717979,6.132326,5.074133,780297
1988-12-01,0.000000,6.546672,6.049456,6.215195,5.142701,1047734
1989-01-01,0.000000,7.872580,6.132326,7.872580,6.514088,1358163
1989-02-01,0.000000,8.286927,7.292495,7.292495,6.034102,2412233
1989-03-01,0.000000,7.623972,7.043888,7.623972,6.308381,3137320
1989-04-01,0.000000,9.115619,7.458234,8.867011,7.336919,2713765
1989-05-01,0.000000,9.529966,8.286927,9.447096,7.816907,3985043
1989-06-01,0.000000,9.612835,8.867011,9.281358,7.679768,3528298
1989-07-01,0.000000,10.524397,9.115619,10.192920,8.434030,2998700
1989-08-01,0.000000,11.353089,10.110050,11.021612,9.119723,3091012
1989-09-01,0.000000,12.181782,10.690135,12.098913,10.011126,1927283
1989-10-01,12.098913,12.181782,10.773005,11.270220,9.325432,1168859
1989-11-01,11.270220,12.678998,11.021612,12.347521,10.216833,1496331
1989-12-01,12.347521,12.430390,10.773005,11.435959,9.462573,1792130
1990-01-01,11.435959,12.181782,9.032750,9.695704,8.022616,1761812
1990-02-01,9.778573,10.855874,9.778573,10.524397,8.708312,1272788
1990-03-01,10.524397,12.264651,10.524397,11.518828,9.531140,1804800
1990-04-01,11.353089,12.927605,11.353089,12.513259,10.353968,928721
1990-05-01,12.596128,15.828030,12.596128,15.745160,13.028176,2758109
1990-06-01,15.662291,16.573853,15.082206,15.662291,12.959607,2730505
1990-07-01,15.662291,17.071070,14.916468,15.330814,12.685330,2277985
1990-08-01,14.916468,15.330814,12.098913,14.004906,11.588222,2333946
1990-09-01,14.004906,14.999337,12.513259,13.176213,10.902526,1104452
1990-10-01,13.259082,13.756298,10.110050,12.430390,10.285402,1539625
1990-11-01,12.596128,14.253514,11.684566,14.253514,11.793930,1666479
1990-12-01,14.170644,16.573853,14.170644,16.573853,13.713869,2091546
1991-01-01,16.408115,20.551579,14.584991,20.302971,16.799498,4633804
1991-02-01,20.137232,20.220100,18.728455,18.977062,15.702379,2058062
1991-03-01,19.059931,24.032087,19.059931,23.617741,19.542263,1953377
1991-04-01,23.534870,23.866348,20.385839,20.800186,17.210909,1358163
1991-05-01,20.883055,22.871918,19.888624,22.457571,18.582293,3781258
1991-06-01,22.457571,22.457571,17.899761,18.231237,15.085261,2232432
1991-07-01,18.148369,24.280695,18.148369,24.114956,19.953680,2335455
