Date,Open,High,Low,Close,Adj Close,Volume
1987-06-01,0.000000,59.250000,53.250000,54.000000,54.000000,201100
1987-07-01,0.000000,55.500000,50.250000,52.875000,52.875000,101535
1987-08-01,0.000000,60.000000,52.500000,58.125000,58.125000,144598
1987-09-01,0.000000,59.250000,52.500000,58.500000,58.500000,445767
1987-10-01,0.000000,64.500000,33.750000,46.500000,46.500000,553767
1987-11-01,0.000000,48.000000,40.500000,44.250000,44.250000,139332
1987-12-01,0.000000,50.250000,40.500000,50.250000,50.250000,158134
1988-01-01,0.000000,51.750000,42.000000,43.500000,43.500000,288734
1988-02-01,0.000000,48.750000,43.500000,47.250000,47.250000,146931
1988-03-01,0.000000,51.375000,45.000000,46.500000,46.500000,260799
1988-04-01,0.000000,51.750000,46.500000,51.000000,51.000000,525666
1988-05-01,0.000000,51.750000,42.750000,46.500000,46.500000,397165
1988-06-01,0.000000,54.750000,45.000000,49.500000,49.500000,337668
1988-07-01,0.000000,57.750000,48.750000,55.500000,55.500000,488999
1988-08-01,0.000000,57.750000,50.250000,51.000000,51.000000,212468
1988-09-01,0.000000,52.500000,48.000000,51.750000,51.750000,176799
1988-10-01,0.000000,56.250000,50.250000,53.250000,53.250000,545266
1988-11-01,0.000000,55.125000,47.250000,49.500000,49.500000,367964
1988-12-01,0.000000,75.000000,48.750000,72.000000,72.000000,858235
1989-01-01,0.000000,80.250000,65.250000,79.875000,79.875000,1623167
1989-02-01,0.000000,87.000000,78.000000,86.250000,86.250000,811502
1989-03-01,0.000000,97.500000,72.750000,87.000000,87.000000,1644666
1989-04-01,0.000000,99.750000,82.500000,99.000000,99.000000,702465
1989-05-01,0.000000,102.750000,85.500000,101.250000,101.250000,956768
1989-06-01,0.000000,102.750000,68.250000,68.625000,68.625000,1390866
1989-07-01,0.000000,83.250000,66.000000,70.500000,70.500000,1446032
1989-08-01,0.000000,80.250000,64.500000,75.750000,75.750000,1081533
1989-09-01,0.000000,76.500000,58.875000,70.500000,70.500000,927299
1989-10-01,0.000000,81.000000,68.250000,71.250000,71.250000,830434
1989-11-01,0.000000,78.750000,69.750000,78.000000,78.000000,666398
1989-12-01,0.000000,90.750000,78.000000,90.000000,90.000000,671234
1990-01-01,0.000000,103.500000,76.500000,84.000000,84.000000,1072800
1990-02-01,0.000000,89.250000,73.500000,78.750000,78.750000,689398
1990-03-01,0.000000,92.250000,78.000000,90.750000,90.750000,716833
1990-04-01,0.000000,91.500000,37.500000,40.500000,40.500000,2312233
1990-05-01,0.000000,54.000000,40.500000,51.000000,51.000000,1315933
1990-06-01,0.000000,55.500000,48.750000,51.750000,51.750000,467431
1990-07-01,0.000000,53.250000,43.500000,45.000000,45.000000,655401
1990-08-01,0.000000,47.250000,39.750000,42.750000,42.750000,521032
1990-09-01,0.000000,44.250000,35.250000,41.250000,41.250000,461533
1990-10-01,0.000000,50.250000,33.000000,42.750000,42.750000,508966
1990-11-01,0.000000,58.500000,42.000000,54.000000,54.000000,623733
1990-12-01,0.000000,60.750000,51.750000,53.250000,53.250000,567231
1991-01-01,0.000000,54.750000,33.750000,36.000000,36.000000,1825500
1991-02-01,0.000000,48.000000,36.750000,45.000000,45.000000,1465266
1991-03-01,0.000000,60.750000,39.000000,60.000000,60.000000,1706500
1991-04-01,0.000000,60.750000,35.250000,39.000000,39.000000,1580198
1991-05-01,0.000000,39.750000,29.250000,35.250000,35.250000,1906733
1991-06-01,0.000000,38.250000,29.250000,30.750000,30.750000,411899
1991-07-01,0.000000,32.250000,21.000000,27.000000,27.000000,820568
1991-08-01,0.000000,27.750000,23.250000,23.250000,23.250000,496632
1991-09-01,0.000000,30.000000,19.500000,28.500000,28.500000,935368
1991-10-01,0.000000,30.750000,22.500000,27.000000,27.000000,740700
1991-11-01,0.000000,35.250000,24.750000,33.000000,33.000000,533834
1991-12-01,31.500000,36.750000,30.000000,33.000000,33.000000,498066
1992-01-01,31.500000,37.500000,24.750000,28.500000,28.500000,992333
1992-02-01,28.500000,30.000000,25.500000,27.000000,27.000000,222832
1992-03-01,28.500000,28.500000,22.500000,24.750000,24.750000,232233
1992-04-01,24.000000,26.250000,19.500000,21.375000,21.375000,265467
1992-05-01,21.750000,25.500000,17.250000,21.000000,21.000000,218531
1992-06-01,21.000000,21.000000,16.500000,18.750000,18.750000,327834
1992-07-01,18.000000,24.000000,15.000000,21.000000,21.000000,259202
1992-08-01,21.000000,21.750000,18.000000,21.750000,21.750000,81565
1992-09-01,21.750000,24.000000,20.625000,21.000000,21.000000,226898
1992-10-01,21.000000,25.500000,17.250000,17.250000,17.250000,339767
1992-11-01,17.250000,20.250000,13.500000,18.000000,18.000000,306235
1992-12-01,18.000000,18.000000,15.000000,16.500000,16.500000,438433
1993-01-01,16.500000,25.500000,15.750000,25.500000,25.500000,998168
1993-02-01,26.250000,28.125000,24.750000,27.000000,27.000000,675632
1993-03-01,26.250000,35.625000,25.875000,35.250000,35.250000,843201
1993-04-01,36.000000,41.250000,33.750000,40.500000,40.500000,958666
1993-05-01,40.875000,40.875000,32.250000,37.500000,37.500000,538866
1993-06-01,37.500000,47.250000,24.000000,27.000000,27.000000,1843500
1993-07-01,27.000000,36.750000,25.500000,33.750000,33.750000,1164966
1993-08-01,34.500000,41.250000,33.000000,38.250000,38.250000,640699
1993-09-01,36.750000,52.500000,35.250000,50.250000,50.250000,1166267
1993-10-01,48.750000,72.000000,48.750000,69.750000,69.750000,2002366
1993-11-01,69.000000,80.250000,62.250000,68.250000,68.250000,1710069
1993-12-01,69.000000,90.000000,66.750000,89.250000,89.250000,975468
1994-01-01,87.750000,88.125000,72.750000,82.500000,82.500000,1026266
1994-02-01,82.500000,84.000000,51.000000,52.500000,52.500000,1430500
1994-03-01,52.500000,54.000000,39.000000,44.250000,44.250000,1410001
1994-04-01,41.250000,48.000000,27.000000,29.625000,29.625000,770934
1994-05-01,30.750000,43.500000,26.250000,37.500000,37.500000,975234
1994-06-01,37.500000,41.250000,25.500000,31.500000,31.500000,601367
1994-07-01,30.750000,47.250000,30.750000,41.625000,41.625000,1128802
1994-08-01,40.875000,56.250000,37.125000,46.500000,46.500000,1348566
1994-09-01,46.500000,48.750000,40.875000,42.937500,42.937500,734967
1994-10-01,43.125000,49.500000,34.875000,44.250000,44.250000,1334366
1994-11-01,44.250000,51.750000,41.250000,51.375000,51.375000,879399
1994-12-01,53.250000,61.875000,49.125000,61.875000,61.875000,1688400
1995-01-01,60.750000,62.250000,44.625000,47.062500,47.062500,1648568
1995-02-01,48.000000,51.750000,35.625000,37.875000,37.875000,1189633
1995-03-01,37.875000,47.250000,37.125000,40.875000,40.875000,2148564
1995-04-01,40.875000,42.000000,28.875000,33.375000,33.375000,874301
1995-05-01,33.750000,41.625000,28.500000,37.125000,37.125000,1162034
1995-06-01,36.375000,40.125000,31.500000,37.875000,37.875000,679865
1995-07-01,37.875000,45.000000,35.250000,38.625000,38.625000,964966
1995-08-01,38.625000,38.625000,32.250000,32.250000,32.250000,1314933
1995-09-01,33.000000,42.375000,32.250000,37.125000,37.125000,1398533
1995-10-01,37.500000,38.625000,29.250000,32.250000,32.250000,1950766
1995-11-01,31.875000,38.625000,29.250000,36.750000,36.750000,742001
1995-12-01,36.750000,38.625000,28.500000,30.000000,30.000000,998865
1996-01-01,30.000000,33.375000,28.125000,31.125000,31.125000,744069
1996-02-01,31.125000,33.000000,29.250000,29.625000,29.625000,401101
1996-03-01,30.000000,30.000000,24.375000,27.000000,27.000000,415999
1996-04-01,27.000000,36.000000,24.000000,34.875000,34.875000,997267
1996-05-01,35.625000,54.375000,33.000000,47.250000,47.250000,2793100
1996-06-01,46.875000,57.000000,41.250000,49.875000,49.875000,1915501
1996-07-01,49.500000,54.375000,32.625000,47.625000,47.625000,1776868
1996-08-01,47.625000,55.875000,42.375000,49.875000,49.875000,1380633
1996-09-01,48.375000,72.750000,48.375000,69.000000,69.000000,2037500
1996-10-01,68.250000,75.375000,59.250000,68.625000,68.625000,1569768
1996-11-01,69.375000,73.875000,60.375000,71.625000,71.625000,1212531
1996-12-01,72.375000,90.750000,70.125000,83.625000,83.625000,2106232
1997-01-01,84.000000,109.875000,79.125000,105.750000,105.750000,2278168
1997-02-01,105.750000,116.250000,72.937500,75.000000,75.000000,1153566
1997-03-01,72.750000,86.625000,57.000000,57.750000,57.750000,2370667
1997-04-01,57.000000,82.500000,55.500000,77.250000,77.250000,1935800
1997-05-01,78.375000,98.250000,74.250000,93.000000,93.000000,1375299
1997-06-01,91.500000,98.625000,75.750000,90.000000,90.000000,1516467
1997-07-01,89.250000,129.000000,81.000000,128.250000,128.250000,2386366
1997-08-01,127.125000,134.250000,103.500000,123.375000,123.375000,1748533
1997-09-01,126.750000,136.875000,112.125000,134.250000,134.250000,1550198
1997-10-01,135.000000,153.750000,97.500000,108.000000,108.000000,3572337
1997-11-01,111.000000,123.750000,87.375000,94.500000,94.500000,2252517
1997-12-01,98.250000,103.500000,73.500000,87.000000,87.000000,2414049
1998-01-01,86.250000,124.125000,78.000000,121.125000,121.125000,2799184
1998-02-01,122.250000,129.750000,101.250000,110.250000,110.250000,1578465
1998-03-01,111.000000,114.000000,74.250000,88.500000,88.500000,4814382
1998-04-01,88.875000,89.250000,60.000000,68.250000,68.250000,4277449
1998-05-01,70.500000,80.625000,57.000000,57.937500,57.937500,2631866
1998-06-01,57.375000,60.750000,40.500000,43.500000,43.500000,2121216
1998-07-01,43.500000,47.250000,30.000000,30.562500,30.562500,1056234
1998-08-01,31.500000,32.250000,17.250000,17.250000,17.250000,2137316
1998-09-01,18.750000,25.500000,17.625000,18.375000,18.375000,2159932
