Date,Open,High,Low,Close,Adj Close,Volume
2021-04-01,66.800003,83.410004,65.900002,74.550003,74.550003,132113800
2021-05-01,74.860001,98.949997,63.830002,93.769997,93.769997,279662500
2021-06-01,94.769997,103.865997,78.559998,89.980003,89.980003,281188000
2021-07-01,89.889999,89.989998,71.959999,76.980003,76.980003,133612900
2021-08-01,77.000000,90.949997,73.459999,82.050003,82.050003,187871300
2021-09-01,81.050003,90.430000,74.050003,75.550003,75.550003,140930500
2021-10-01,75.989998,86.150002,69.769997,84.019997,84.019997,136544900
2021-11-01,83.949997,141.600006,76.830002,126.099998,126.099998,645045000
2021-12-01,128.139999,130.740005,93.269997,103.160004,103.160004,362736900
2022-01-01,101.910004,103.790001,53.630001,65.860001,65.860001,440325000
2022-02-01,66.309998,73.709999,43.099998,51.570000,51.570000,618462100
2022-03-01,51.840000,53.000000,36.043999,46.240002,46.240002,480951700
2022-04-01,46.970001,50.720001,29.520000,30.650000,30.650000,418557800
2022-05-01,30.280001,36.430000,21.650000,29.940001,29.940001,875548700
2022-06-01,29.840000,37.480000,23.879999,32.860001,32.860001,608038800
2022-07-01,34.060001,44.500000,33.900002,42.930000,42.930000,579915200
2022-08-01,42.369999,53.880001,37.790001,39.110001,39.110001,494198100
2022-09-01,38.580002,47.049999,33.564999,35.840000,35.840000,403788500
2022-10-01,34.889999,47.669998,33.200001,44.740002,44.740002,427394000
2022-11-01,45.509998,46.939999,29.459999,31.770000,31.770000,324761500
2022-12-01,32.130001,35.369999,25.320000,28.459999,28.459999,293007300
2023-01-01,28.910000,38.299999,27.240000,37.209999,37.209999,266385700
2023-02-01,37.080002,46.049999,33.680000,36.639999,36.639999,274046500
2023-03-01,37.270000,45.490002,36.509998,44.980000,44.980000,250909800
2023-04-01,44.450001,47.650002,34.520000,35.599998,35.599998,196180800
2023-05-01,35.509998,42.680000,33.702999,41.860001,41.860001,204202300
2023-06-01,41.619999,42.990002,37.189999,40.299999,40.299999,193719400
2023-07-01,40.320000,46.250000,37.610001,39.250000,39.250000,175761400
2023-08-01,38.900002,39.490002,26.240999,28.290001,28.290001,274478900
2023-09-01,28.620001,29.575001,24.879999,28.959999,28.959999,215458300
2023-10-01,28.969999,33.189999,27.900000,31.809999,31.809999,191468800
2023-11-01,31.830000,42.200001,31.320000,39.310001,39.310001,269951500
2023-12-01,39.130001,47.200001,38.990002,45.720001,45.720001,171751600
2024-01-01,44.650002,44.959999,37.755001,38.810001,38.810001,132617400
2024-02-01,39.119999,47.110001,38.570000,39.900002,39.900002,203927900
2024-03-01,39.919998,42.654999,35.849998,36.459999,36.459999,103915800
