Date,Open,High,Low,Close,Adj Close,Volume
1983-12-01,0.000000,3.760700,3.658421,3.705627,0.271079,130701045
1984-01-01,0.000000,4.154079,3.713494,3.957389,0.289496,94222195
1984-02-01,0.000000,3.980992,3.713494,3.784303,0.276834,86750070
1984-03-01,0.000000,3.862978,3.571878,3.603348,0.263596,100130942
1984-04-01,0.000000,3.760700,3.493202,3.744965,0.282901,77682787
1984-05-01,0.000000,3.807905,3.461732,3.485335,0.263288,75726974
1984-06-01,0.000000,3.705627,3.493202,3.516805,0.265665,87994099
1984-07-01,0.000000,3.902316,3.493202,3.823640,0.298317,57341380
1984-08-01,3.807905,4.083270,3.800038,3.996727,0.311821,55647722
1984-09-01,3.988860,4.154079,3.949522,4.067535,0.317345,113060597
1984-10-01,4.067535,4.358635,3.980992,4.122608,0.330991,54143126
1984-11-01,4.106873,4.366503,4.020330,4.193416,0.336676,50951228
1984-12-01,4.201284,4.500252,4.154079,4.453046,0.357521,40320568
1985-01-01,4.453046,4.618265,4.303562,4.578927,0.367627,107121663
1985-02-01,4.555325,4.752014,4.515987,4.657603,0.384041,35673327
1985-03-01,4.657603,4.728411,4.555325,4.704809,0.387934,30797300
1985-04-01,4.704809,4.909366,4.578927,4.736279,0.390529,47268390
1985-05-01,4.728411,5.050982,4.634001,5.043114,0.427005,38679338
1985-06-01,5.050982,5.287009,4.948703,5.287009,0.447656,50209258
1985-07-01,5.318479,5.570242,5.035247,5.121790,0.433667,64743601
1985-08-01,5.121790,5.239804,4.925101,5.161128,0.447468,34651729
1985-09-01,5.153260,5.168995,4.846425,4.909366,0.425641,23889199
1985-10-01,4.909366,4.995909,4.752014,4.917233,0.426322,60113835
1985-11-01,4.932968,5.145393,4.893630,5.050982,0.449230,58733168
1985-12-01,5.058849,5.420758,4.980174,5.381420,0.478618,68744201
1986-01-01,5.397155,5.460096,4.972306,5.373552,0.477918,73810883
1986-02-01,5.373552,5.585977,5.302744,5.554507,0.505725,46016414
1986-03-01,5.570242,6.002958,5.538771,5.845607,0.532229,62651150
1986-04-01,5.822004,5.979355,5.554507,5.774799,0.525782,75723797
1986-05-01,5.766931,6.294058,5.703990,6.278323,0.584789,44362472
1986-06-01,6.262588,6.907729,5.979355,6.891994,0.641948,51221325
1986-07-01,6.624496,6.648099,6.270456,6.577291,0.612635,95364543
1986-08-01,6.593026,7.324710,6.530086,7.293240,0.693447,50565149
1986-09-01,7.293240,7.316843,6.419940,6.671702,0.634350,73030782
1986-10-01,6.695305,6.962802,6.561556,6.750378,0.641831,58385221
1986-11-01,6.734642,7.049345,6.671702,7.041478,0.682595,42425728
1986-12-01,7.025743,7.316843,6.939199,7.065081,0.684883,64368644
1987-01-01,7.072948,7.725957,7.057213,7.340446,0.711577,78227745
1987-02-01,7.356181,7.474194,6.939199,7.316843,0.722704,48900087
1987-03-01,7.316843,7.513532,7.198829,7.371916,0.728143,55573045
1987-04-01,7.356181,7.387651,6.356999,6.766113,0.668307,84343037
1987-05-01,6.750378,7.088683,6.270456,7.033610,0.708652,47940451
1987-06-01,7.080816,7.576473,6.891994,7.340446,0.739566,42918253
1987-07-01,7.364048,7.434856,6.585159,7.151624,0.720542,58598122
1987-08-01,7.057213,7.977719,7.057213,7.482062,0.768976,55899280
1987-09-01,7.529267,8.591390,6.891994,8.284554,0.851453,65746662
1987-10-01,8.308157,8.520582,5.192598,7.387651,0.759273,89929260
1987-11-01,7.316843,7.505665,6.183912,6.396337,0.657390,41358052
1987-12-01,6.443542,6.703172,6.160310,6.490748,0.667093,79658725
1988-01-01,6.372734,7.269637,6.231118,7.269637,0.747144,52076098
1988-02-01,7.316843,7.387651,6.939199,7.080816,0.744366,39918601
