Date,Open,High,Low,Close,Adj Close,Volume
2008-04-01,15.765000,21.202499,15.077500,20.862499,18.652245,1385323600
2008-05-01,21.097500,22.459999,18.590000,21.590000,19.302675,1553713600
2008-06-01,21.552500,22.025000,19.400000,20.327499,18.173929,1021827600
2008-07-01,19.910000,20.600000,16.627501,18.264999,16.329948,1332604400
2008-08-01,18.325001,19.132500,17.277500,18.975000,16.964718,634163200
2008-09-01,19.207500,19.375000,13.972500,15.347500,13.741351,1019273600
2008-10-01,15.187500,15.527500,10.935000,13.837500,12.389376,1210149200
2008-11-01,13.980000,15.112500,10.885000,13.140000,11.764869,767408000
2008-12-01,12.750000,14.417500,11.882500,13.112500,11.763210,564085600
2009-01-01,13.230000,14.495000,10.445000,12.337500,11.067960,642446400
2009-02-01,12.065000,14.487500,11.885000,14.177500,12.718617,745543200
2009-03-01,13.982500,14.242500,12.185000,13.900000,12.494038,927795200
2009-04-01,13.687500,17.000000,13.407500,16.240000,14.597348,891698000
2009-05-01,16.037500,17.139999,15.660000,16.927500,15.215307,794688800
2009-06-01,17.125000,17.809999,15.067500,15.565000,14.013186,772214000
2009-07-01,15.570000,17.420000,14.500000,16.365000,14.733429,614990800
2009-08-01,16.547501,17.830000,16.475000,17.775000,16.002851,375914800
2009-09-01,17.695000,18.747499,17.152500,17.277500,15.578792,396206800
2009-10-01,17.192499,19.549999,16.635000,18.940001,17.077841,637483200
2009-11-01,19.022499,20.492500,18.950001,20.250000,18.259035,360618800
2009-12-01,20.360001,22.422501,19.677500,21.865000,19.745798,819810000
2010-01-01,22.000000,22.192499,20.152500,20.507500,18.519865,348074000
2010-02-01,20.572500,21.940001,20.135000,21.320000,19.253614,398111200
2010-03-01,21.375000,23.407499,21.320000,22.757500,20.582687,471528000
2010-04-01,22.920000,24.297501,22.504999,22.557501,20.401806,330428400
2010-05-01,22.637501,22.817499,17.072500,18.115000,16.383846,1318828000
2010-06-01,18.122499,20.947500,17.504999,17.687500,16.020998,789074800
2010-07-01,17.750000,19.450001,17.527500,18.337500,16.609753,471789600
2010-08-01,17.745001,18.932501,17.002501,17.245001,15.620189,501453600
2010-09-01,17.457500,18.742500,16.225000,18.565001,16.843792,635893200
2010-10-01,18.684999,20.219999,18.145000,19.540001,17.728394,409629600
2010-11-01,19.645000,20.117500,18.230000,18.462500,16.750801,317080800
2010-12-01,18.735001,20.437500,16.625000,17.594999,15.995723,880941200
2011-01-01,17.600000,18.387501,16.877501,17.462500,15.875268,558037200
2011-02-01,17.552500,19.270000,17.552500,18.262501,16.602545,457333200
2011-03-01,18.467501,18.985001,17.612499,18.405001,16.765821,528332000
2011-04-01,18.497499,19.750000,18.315001,19.530001,17.790619,320730000
2011-05-01,19.615000,20.325001,19.150000,20.264999,18.460167,399527600
2011-06-01,20.190001,21.840000,18.277500,21.065001,19.224695,786230000
2011-07-01,21.025000,22.707500,20.900000,21.385000,19.516737,452779200
2011-08-01,21.750000,22.212500,19.027500,21.969999,20.050629,643794800
2011-09-01,21.930000,23.687500,20.812500,21.430000,19.592047,482022400
2011-10-01,21.242500,23.967501,20.427500,23.315001,21.315374,419068000
2011-11-01,22.790001,24.257500,22.195000,24.242500,22.163338,336694000
2011-12-01,23.980000,25.862499,23.762501,25.382500,23.259062,313435600
2012-01-01,25.850000,26.049999,24.582500,25.160000,23.055178,305384400
2012-02-01,25.295000,29.840000,25.150000,29.092501,26.658699,359655600
2012-03-01,29.362499,30.174999,28.385000,29.500000,27.083813,251469200
2012-04-01,29.500000,31.052500,29.120001,30.745001,28.226835,250660400
2012-05-01,30.867500,31.337500,28.125000,28.799999,26.441143,401376000
2012-06-01,28.410000,31.237499,27.985001,30.907499,28.429672,295216800
2012-07-01,31.065001,33.087502,29.775000,32.267502,29.680645,294764000
2012-08-01,32.125000,33.145000,31.452499,32.062500,29.492073,218263200
2012-09-01,32.090000,34.162498,31.737499,33.570000,30.931105,252855600
2012-10-01,33.717499,35.775002,33.717499,34.689999,31.963055,228222400
2012-11-01,35.205002,37.482498,34.632500,37.427502,34.485374,249467200
2012-12-01,37.500000,38.127499,36.525002,37.895000,34.997200,216124800
2013-01-01,38.540001,40.692501,38.482498,39.477501,36.458668,237422800
2013-02-01,39.750000,40.220001,38.535000,39.660000,36.627232,244870000
2013-03-01,39.482498,42.740002,38.919998,42.459999,39.295815,259370400
2013-04-01,42.437500,42.747501,40.317501,42.115002,38.976536,207622800
2013-05-01,41.747501,46.224998,40.900002,44.535000,41.216187,311006400
2013-06-01,44.687500,46.307499,43.919998,45.687500,42.360329,248756800
2013-07-01,45.974998,49.000000,42.747501,44.252499,41.029819,336031200
2013-08-01,45.439999,46.285000,43.052502,43.605000,40.429474,371889200
2013-09-01,44.007500,50.215000,43.762501,47.775002,44.377499,284857200
2013-10-01,47.822498,51.312500,45.027500,49.167500,45.670986,270568400
2013-11-01,49.737499,51.267502,48.750000,50.865002,47.247772,205473600
2013-12-01,51.025002,55.680000,49.857498,55.669998,51.815586,281645600
2014-01-01,55.384998,58.875000,53.777500,53.857498,50.128582,301408000
2014-02-01,54.127499,57.119999,52.845001,56.485001,52.574165,231340800
2014-03-01,55.810001,58.167500,52.630001,53.965000,50.319168,266839600
2014-04-01,54.270000,54.540001,48.709999,50.652500,47.230457,387414000
2014-05-01,51.025002,53.987499,50.750000,53.707500,50.079071,219822800
2014-06-01,53.842499,53.922501,51.827499,52.677502,49.211483,202218800
2014-07-01,52.987499,56.187500,52.752499,52.752499,49.281544,221661200
2014-08-01,52.467499,54.500000,52.052502,53.130001,49.634197,179954800
2014-09-01,53.352501,54.662498,52.279999,53.342499,49.927696,204146800
2014-10-01,53.212502,60.625000,48.797501,60.357498,56.493614,323304000
2014-11-01,60.244999,64.875000,59.750000,64.547501,60.415371,207148400
2014-12-01,64.067497,67.330002,63.087502,65.550003,61.471863,201720000
2015-01-01,65.845001,66.687500,61.292500,63.727501,59.762741,224446400
2015-02-01,64.077499,68.625000,62.424999,67.827499,63.607674,196760400
2015-03-01,69.177498,69.662498,64.752502,65.410004,61.452080,269012100
2015-04-01,65.449997,69.980003,64.349998,66.050003,62.053345,160639300
2015-05-01,65.220001,70.690002,65.150002,68.680000,64.524208,144586800
2015-06-01,69.129997,70.019997,66.690002,67.150002,63.197178,131193300
2015-07-01,67.940002,76.919998,66.529999,75.339996,70.905067,177282000
2015-08-01,75.589996,76.169998,60.000000,71.300003,67.102898,179158500
2015-09-01,69.410004,72.320000,67.029999,69.660004,65.666840,201185100
2015-10-01,70.089996,78.889999,68.360001,77.580002,73.132858,177323100
2015-11-01,75.190002,81.010002,74.529999,79.010002,74.480881,183636600
2015-12-01,79.529999,80.489998,75.519997,77.550003,73.235970,196740000
2016-01-01,76.059998,76.510002,68.760002,74.489998,70.346161,260402300
2016-02-01,74.080002,74.779999,66.120003,72.389999,68.362991,213972400
2016-03-01,72.989998,77.000000,69.580002,76.480003,72.367973,195619100
2016-04-01,76.250000,81.730003,75.800003,77.239998,73.087105,174306800
2016-05-01,77.809998,79.870003,76.220001,78.940002,74.695694,146457000
2016-06-01,78.690002,81.709999,73.250000,74.169998,70.306458,233198700
2016-07-01,74.500000,80.169998,73.830002,78.050003,73.984329,183766400
2016-08-01,78.309998,81.760002,77.730003,80.900002,76.685890,149268200
2016-09-01,81.139999,83.790001,80.970001,82.699997,78.528168,178964600
2016-10-01,82.419998,83.699997,81.110001,82.510002,78.347733,178715000
2016-11-01,82.639999,83.959999,77.279999,77.320000,73.419563,234725300
2016-12-01,77.570000,80.389999,75.169998,78.019997,74.240158,244921300
2017-01-01,78.760002,84.269997,78.489998,82.709999,78.702965,159204500
2017-02-01,82.900002,88.489998,81.570000,87.940002,83.679558,167748600
2017-03-01,88.739998,92.050003,87.849998,88.870003,84.725464,176909000
2017-04-01,89.139999,92.800003,88.129997,91.220001,86.965881,156747400
2017-05-01,91.290001,95.529999,91.139999,95.230003,90.788879,158133400
2017-06-01,95.400002,96.599998,92.800003,93.779999,89.565132,199947700
2017-07-01,94.379997,101.180000,93.190002,99.559998,95.085373,156786000
2017-08-01,100.360001,104.199997,99.430000,103.519997,98.867401,151872300
2017-09-01,104.040001,106.839996,102.260002,105.239998,100.671913,141274000
2017-10-01,105.540001,110.739998,104.900002,109.980003,105.206192,142874100
2017-11-01,110.500000,113.620003,106.900002,112.589996,107.702888,137176700
2017-12-01,112.379997,114.919998,106.599998,114.019997,109.264099,178517500
2018-01-01,114.570000,126.879997,113.949997,124.230003,119.048210,151396400
2018-02-01,124.739998,126.260002,111.019997,122.940002,117.812019,186505200
2018-03-01,123.260002,125.440002,116.029999,119.620003,114.830063,184691600
2018-04-01,119.269997,127.900002,116.709999,126.879997,121.799347,165179500
2018-05-01,126.860001,132.500000,125.320000,130.720001,125.485603,147562200
2018-06-01,131.839996,136.690002,129.529999,132.449997,127.350639,154580100
2018-07-01,131.960007,143.139999,131.149994,136.740005,131.475479,161547600
2018-08-01,137.740005,147.710007,137.000000,146.889999,141.234695,143154600
2018-09-01,146.929993,150.639999,142.539993,150.089996,144.528351,147499300
2018-10-01,150.889999,151.559998,129.789993,137.850006,132.741959,254090900
2018-11-01,139.000000,145.460007,129.539993,141.710007,136.458969,208765500
2018-12-01,145.000000,145.720001,121.599998,131.940002,127.279060,242678900
2019-01-01,130.000000,139.899994,127.879997,135.009995,130.240601,193201600
2019-02-01,135.389999,148.820007,135.259995,148.119995,142.887482,154774400
2019-03-01,149.460007,156.820007,144.500000,156.190002,150.935394,207400300
2019-04-01,157.529999,165.699997,156.320007,164.429993,158.898148,136485800
2019-05-01,165.539993,165.770004,156.419998,161.330002,155.902451,147281300
2019-06-01,161.539993,174.940002,156.750000,173.550003,167.969299,158884600
2019-07-01,175.330002,184.070007,172.740005,178.000000,172.276215,126711100
2019-08-01,179.190002,182.399994,166.979996,180.820007,175.005524,152861700
2019-09-01,180.520004,187.050003,172.009995,172.009995,166.719055,170929800
2019-10-01,173.020004,180.179993,168.589996,178.860001,173.358353,161724400
2019-11-01,180.130005,184.850006,175.179993,184.509995,178.834549,134080900
2019-12-01,184.240005,189.889999,179.660004,187.899994,182.425308,160575600
2020-01-01,189.000000,210.130005,187.160004,198.970001,193.172791,184029800
2020-02-01,199.940002,214.169998,172.979996,181.759995,176.464218,199936300
2020-03-01,186.320007,194.490005,133.929993,161.119995,156.652100,417986300
2020-04-01,156.320007,182.250000,150.600006,178.720001,173.764053,263788900
2020-05-01,174.449997,198.289993,171.720001,195.240005,189.825974,189859400
2020-06-01,194.710007,202.179993,186.210007,193.169998,188.127838,192243200
2020-07-01,193.850006,200.949997,187.179993,190.399994,185.430145,168892100
2020-08-01,191.800003,216.160004,190.080002,211.990005,206.456619,161567600
2020-09-01,212.210007,217.350006,193.130005,199.970001,195.044785,176322600
2020-10-01,202.210007,207.970001,179.229996,181.710007,177.234528,172165200
2020-11-01,184.509995,217.649994,183.889999,210.350006,205.169113,156682600
2020-12-01,212.130005,220.389999,204.500000,218.729996,213.664139,178596000
2021-01-01,220.250000,220.250000,192.809998,193.250000,188.774307,198372600
2021-02-01,195.139999,220.529999,195.020004,212.389999,207.471008,197048100
2021-03-01,214.970001,228.229996,205.779999,211.729996,207.147354,228907800
2021-04-01,213.779999,237.500000,212.300003,233.559998,228.504898,152922100
2021-05-01,234.050003,235.740005,220.309998,227.300003,222.380386,127246900
2021-06-01,229.440002,238.479996,226.279999,233.820007,229.091583,151648800
2021-07-01,234.199997,252.669998,234.050003,246.389999,241.407379,157826600
2021-08-01,246.240005,247.830002,228.660004,229.100006,224.467026,148466700
2021-09-01,229.100006,233.330002,216.309998,222.750000,218.542938,175607200
2021-10-01,224.169998,236.960007,208.539993,211.770004,207.770340,170233200
2021-11-01,213.490005,221.610001,192.550003,193.770004,190.110275,303953900
2021-12-01,196.029999,219.729996,190.100006,216.710007,212.991302,189052700
2022-01-01,217.520004,228.119995,195.649994,226.169998,222.288986,224953600
2022-02-01,226.899994,235.850006,201.449997,216.119995,212.411438,171774200
2022-03-01,214.479996,228.809998,186.669998,221.770004,218.319122,189035000
